Image_Name,Label,Dominant_Color_Percentage,GradX_Avg,GradY_Avg,Homogeneity_0,Energy_0,Contrast_0,Correlation_0,Entropy_0
Floral-02.jpg,patterned,0.49816823,0.06560938,-0.061033294,1.7470675890253886,2.8500030881632656,2140.1014476190426,0.9907710503301863,2.0888582595656633
Floral-16.jpg,patterned,0.4971107,-0.07444349,-0.05856181,1.154992320658185,1.1989753891156463,12406.659809523753,0.9342055888879498,8.042756740592328
Polkadot-15.jpg,patterned,0.44953272,1.4324337E-7,0.008993821,1.639607630382184,2.4314224906575963,3324.8985333333135,0.98498547795668,3.1887110928803435
Polkadot-01.jpg,patterned,0.23106317,-0.122149594,1.1179593E-6,1.8007568232894124,3.1852195056235826,3991.511390476176,0.9835222134621946,0.9872221948355442
Polkadot-29.jpg,patterned,0.96688837,6.047034E-8,-0.27450514,1.0764299852682,0.8737896335147392,3520.1421142856807,0.97507130624654,9.621940154467246
Polkadot-28.jpg,patterned,0.7562293,-2.8284717E-8,3.0971347E-5,1.620532986163931,2.2331617901587304,2188.9544761904654,0.9896005564431822,4.0667832508908
Polkadot-02.jpg,patterned,0.43167284,8.647879E-9,-0.009401808,1.8741807308933849,3.4273445870748303,1106.4477714285608,0.9955612835909101,0.2626293617390911
Polkadot-16.jpg,patterned,0.6934741,-2.5033785E-7,0.26051116,1.5373697124301868,1.6074524140136055,1281.1713142857202,0.992963376477058,5.462369931261072
Polkadot-17.jpg,patterned,0.32504398,2.3781226E-7,0.012047148,1.6843460483621469,2.6827478651247167,1870.6135238095299,0.992000238639966,2.8043296315226725
Polkadot-07.jpg,patterned,0.8113691,7.560345E-8,0.004828998,1.6717896924088076,2.271614382448979,1575.7265523809697,0.9929236311285311,3.5745141171536816
Polkadot-06.jpg,patterned,0.3249519,-2.3072948E-8,0.005731734,1.6743875143349871,2.13316288276644,1870.7070476190524,0.9907814973743128,3.7629038025386627
Polkadot-10.jpg,patterned,0.25629988,-3.5941014E-7,0.18922557,1.8605719469080215,3.3359656474829933,2065.726723809522,0.9915512534449497,0.5303290258465991
Polkadot-38.PNG,patterned,0.39907607,0.30155778,5.811398,1.618113896442399,1.2256129872562354,2134.374323809504,0.9887900744031172,5.614787614588007
Polkadot-39.PNG,patterned,0.37652883,1.10884066E-7,5.0998316,1.6570302241639663,2.481175525941043,2063.2046571428245,0.9905421919425064,3.4186819910684356
Polkadot-05.jpg,patterned,0.55735064,6.757942E-8,-0.04916044,1.6745049209550726,2.0316320587755103,2331.4889333333235,0.9884844432231894,3.933988963447484
Polkadot-11.jpg,patterned,0.43122914,7.289956E-8,2.8219013,1.623526568285191,2.0210320031746027,1810.9829333333143,0.9908896322689227,4.296144775710114
Polkadot-34.jpg,patterned,0.5280332,-3.628436E-7,0.0013251583,1.6514036220696446,2.0821117463038554,2804.8223999999773,0.9873265844104899,3.604520002039779
Polkadot-20.jpg,patterned,0.71959615,-8.1653376E-8,0.009804638,1.5944667344987502,2.018497301315193,1837.424514285724,0.990819199969257,4.500268802240606
Polkadot-08.jpg,patterned,0.4127307,1.09259496E-7,0.0044135386,1.6484328458328605,2.2108125684807263,1994.320228571432,0.9910452453966394,3.593183740775321
Polkadot-35.PNG,patterned,0.46302822,0.066053964,0.060987998,1.7197890103611726,2.716218011337868,1933.4800380952295,0.991300539484931,2.294881442837231
Polkadot-09.jpg,patterned,0.22035936,2.2023917E-7,0.005293016,1.7063330691207272,2.591728072244898,1729.0442095238177,0.9925387227020535,2.8211952419397623
Polkadot-21.jpg,patterned,0.26061887,-4.987429E-10,0.010110687,1.5817066061782035,2.0766078636734693,1952.114476190489,0.9908940642644603,4.337648749803021
Polkadot-23.jpg,patterned,0.69170856,-1.3817542E-7,0.015100489,1.671038651102456,2.6461779585034013,2519.4631047618795,0.989018677169996,2.846621127097742
Polkadot-37.PNG,patterned,0.5642868,8.12533E-8,-0.0362887,1.8031041429697086,3.1036333960997733,3781.2513142856865,0.9841203834469846,1.095918491642634
Polkadot-36.PNG,patterned,0.479993,-0.054992374,2.637193,1.7924738632190058,2.9488042764625852,4487.149714285732,0.980812672885869,1.182202895574164
Polkadot-22.jpg,patterned,0.46263131,1.6016432E-7,0.008771377,1.60893755202279,2.06137462399093,2437.5104571428483,0.9877748701263822,4.2138250729870945
Polkadot-26.jpg,patterned,0.9404233,-0.006777485,-0.27155527,0.9487175617907316,0.6480504204988662,3764.6017428571845,0.9708940675800691,11.280512969502507
Polkadot-32.jpg,patterned,0.74169755,-8.0257365E-8,5.088654E-6,1.8117389511543647,3.005738269342404,1262.436533333326,0.9946092425206835,1.247143577114995
Polkadot-27.jpg,patterned,0.74009085,1.6228105E-7,-0.29631004,1.0696200248433267,0.7301588945124715,5458.194228571518,0.9601819746495588,10.00858989194957
Polkadot-03.jpeg,patterned,0.8257869,-7.782986E-8,0.031229876,1.3473816183877847,1.3471331021315192,2267.4507809523616,0.9878516437095572,7.218466623599065
Polkadot-19.jpg,patterned,0.4978201,1.7344306E-7,0.00894493,1.5406725878127454,2.0431472047165533,1924.9938285714334,0.9907311242913727,4.840614507623185
Polkadot-31.jpg,patterned,0.49601173,-0.03272386,0.02617778,1.750821207422442,2.7255120508843538,2031.3373714285694,0.9909182858709888,2.1312468206913273
Polkadot-25.jpg,patterned,0.85113215,-2.0914145E-8,-0.9451687,1.2252981656759308,0.7361678341496561,5225.78089523814,0.9597689342508348,7.463893525151713
Polkadot-24.jpg,patterned,0.7680158,2.9977295E-7,5.650412E-6,1.780256506301685,2.9285875766439906,1176.36371428571,0.9951810846007414,1.664822904157339
Polkadot-30.jpg,patterned,0.5250782,-1.5728413E-7,-4.1011695E-6,1.6431697182291778,2.418991710113379,5962.580190476217,0.9727917752686914,3.036442133278113
Polkadot-18.jpg,patterned,0.72802705,-1.3128124E-7,0.14086357,1.5427144092444116,1.9969573358730157,2186.3646476190247,0.9892957223337381,4.876540495434181
Polkadot-42.PNG,patterned,0.48299432,-4.4578226E-8,-1.104955E-6,1.845596484911638,3.3716166479818597,2194.9875809523683,0.9911818405982201,0.45045261124697555
Polkadot-40.PNG,patterned,0.18878321,-0.720712,1.467926,1.6543351996407907,2.491462636780045,4592.121104761905,0.9795271875446704,3.113057077213521
Polkadot-41.PNG,patterned,0.8011532,-0.011450899,7.991919,1.6980544298313345,2.717690384671202,2771.258657142836,0.9883966339255443,2.5146482697821706
Polkadot-33.jpeg,patterned,0.91339785,6.2351373E-9,-0.9638214,1.7620908847955679,2.8122157992743766,2681.3469904761887,0.9884687053174019,1.8130551210524595
Plain-49.JPEG,solid,0.5713525,0.12702891,8.944072E-6,1.683509905652975,2.2241790946938775,1471.152942857153,0.9932768471114031,3.599940746370632
Plain-35.jpg,solid,0.96529,1.9267623E-7,3.1491087E-5,1.8317883047532626,3.0502517676190477,823.7304952380863,0.9965176149278274,1.1732181030382307
Plain-09.jpg,solid,0.41177672,1.4146548E-7,0.052555818,1.7919320381635706,2.710519588798186,1442.7709904761978,0.9934861260037158,2.0691417608609464
Plain-08.png,solid,0.91578156,6.985426E-8,0.033489805,1.7165579918245892,2.4072111723356007,2061.3472190476305,0.990156295832907,3.1002230454886077
Plain-20.jpg,solid,0.6812093,-2.9262998E-7,-0.035585,1.5973841834235718,0.8634790421768674,2350.9197142857065,0.9816854142317758,6.038951788072557
Plain-34.jpg,solid,0.89167523,-4.068749E-7,-3.2403655E-6,1.8235536414229434,2.9966476942403624,741.1221333333224,0.9969686740145282,1.3705553244011304
Plain-53.jpeg,solid,0.7429977,-0.26678756,1.818037,1.6083647218326573,1.9167035873015876,3068.0602380952128,0.9840182639828867,4.5595081361226635
Plain-22.jpg,solid,0.57998836,4.678344E-8,-0.587659,1.8160762048163661,1.5193421112471615,1774.8056000000072,0.9891828296117706,3.1091538359751296
Plain-36.jpg,solid,0.7127709,0.28675744,0.31512988,1.8160486670402916,2.430907274648526,1226.5144380952338,0.9946336524486028,2.413659671486709
Plain-37.jpg,solid,0.71972954,-6.4620814E-8,4.221801,1.6153053660776655,1.9528862560997735,1121.8713904761805,0.994680325653741,4.530887882410048
Plain-23.jpg,solid,0.9277893,1.8143237E-7,-0.23086707,1.4619847046583683,0.6466057922448962,1806.4742666666648,0.9838800385635348,6.925663273113112
Plain-27.jpg,solid,0.86485237,0.047527935,-1.1869816,1.4108000512042649,0.6071542797732439,1596.4867428571472,0.9869164301084793,8.171480820247893
Plain-33.jpg,solid,0.8086185,5.9437934E-7,2.1416725E-5,1.8342709122660636,2.7542827089795914,839.541333333313,0.9964297942192117,1.6762880730335592
Plain-32.jpg,solid,0.9257627,4.4345434E-8,-0.05334694,1.6708181183629844,0.9958427097052139,2769.997333333318,0.979543624471888,5.082977558197483
Plain-26.jpg,solid,0.9141869,-0.011906892,-0.11170407,1.5791649372844563,1.2677588928798194,1549.115904761908,0.9900190841780925,5.68046275916897
Plain-18.jpg,solid,0.7644942,-0.019205945,-0.05795022,1.429936279448403,1.3054837072562357,2047.9426952380966,0.9903314771871846,6.614881716017585
Plain-24.jpg,solid,0.8663421,2.2277048,4.048759,1.550421332882142,1.7461435205895692,1266.8429142857103,0.9932116181031463,5.409448144347545
Plain-30.png,solid,0.77101964,4.711237E-7,1.16876E-5,1.7713398972589958,2.728929070430839,1256.3353333333264,0.9944701314975617,2.0281690349344568
Plain-25.jpg,solid,0.6882391,0.020606218,-0.06841253,1.4814195531869945,1.3073494780498869,2379.8548952380856,0.985124711034238,6.032100858903671
Plain-31.jpg,solid,0.8891336,4.961001E-8,-0.14784715,1.4762912379458673,0.5047311680272087,1652.1993714285732,0.983693455495517,7.4693425188763065
Plain-42.jpg,solid,0.98078495,2.8950625E-8,-3.422834E-7,1.7451325497142132,2.3456522635374153,1156.5132761904713,0.9944542159606871,2.8643155681805976
Plain-55.jpg,solid,0.8168041,0.32497856,3.4938908,1.6736802131092996,2.3560742670294785,784.7175428571134,0.9963156071728186,3.6397410684000064
Plain-40.jpg,solid,0.83161384,-0.07212036,0.5604286,1.6213094079439565,1.892748603219955,1697.59105714287,0.9916578755109827,4.7339310881101655
